"ctry_code";"techn_field_nr";"RCA";"permutation_number"
"US";"19";3,5;73
"US";"3";0;73
"US";"30";0;73
"US";"34";3,5;73
"DE";"12";1,5;74
"DE";"24";0;74
"DE";"25";0;74
"DE";"30";1,5;74
"DE";"34";0;74
"DE";"5";0;74
"JP";"12";0;74
"JP";"24";0;74
"JP";"25";0;74
"JP";"30";0;74
"JP";"34";0;74
"JP";"5";6;74
"US";"12";0;74
"US";"24";0;74
"US";"25";0;74
"US";"30";0;74
"US";"34";6;74
"US";"5";0;74
"DE";"1";0;75
"DE";"10";0;75
"DE";"12";1,25;75
"DE";"14";0;75
"DE";"17";0;75
"DE";"23";0;75
"DE";"28";0;75
"DE";"29";0;75
"DE";"30";1,25;75
"JP";"1";0;75
"JP";"10";0;75
"JP";"12";0;75
"JP";"14";0;75
"JP";"17";0;75
"JP";"23";0;75
"JP";"28";5;75
"JP";"29";0;75
"JP";"30";0;75
"US";"1";0;75
"US";"10";0;75
"US";"12";0;75
"US";"14";0;75
"US";"17";0;75
"US";"23";0;75
"US";"28";0;75
"US";"29";0;75
"US";"30";0;75
"DE";"1";0;76
"DE";"12";1,5;76
"DE";"2";0;76
"DE";"26";0;76
"DE";"29";0;76
"DE";"30";1,5;76
"JP";"1";0;76
"JP";"12";0;76
"JP";"2";0;76
"JP";"26";0;76
"JP";"29";0;76
"JP";"30";0;76
"US";"1";0;76
"US";"12";0;76
"US";"2";0;76
"US";"26";3;76
"US";"29";0;76
"US";"30";0;76
"DE";"12";1,75;77
"DE";"29";0;77
"DE";"30";1,16666666666667;77
"DE";"6";0;77
"JP";"12";0;77
"JP";"29";0;77
"JP";"30";0;77
"JP";"6";7;77
"US";"12";0;77
"US";"29";3,5;77
"US";"30";1,16666666666667;77
"US";"6";0;77
"DE";"12";1,5;78
"DE";"13";0;78
"DE";"14";0;78
"DE";"21";0;78
"DE";"28";0;78
"DE";"30";1,5;78
"DE";"32";0;78
"JP";"12";0;78
"JP";"13";0;78
"JP";"14";0;78
"JP";"21";0;78
"JP";"28";0;78
"JP";"30";0;78
"JP";"32";6;78
"US";"12";0;78
"US";"13";0;78
"US";"14";0;78
"US";"21";6;78
"US";"28";0;78
"US";"30";0;78
"US";"32";0;78
"DE";"10";0;79
"DE";"12";1,5;79
"DE";"25";0;79
"DE";"3";0;79
"DE";"30";1,5;79
"DE";"31";0;79
"DE";"34";0;79
"DE";"9";0;79
"JP";"10";0;79
"JP";"12";0;79
"JP";"25";0;79
"JP";"3";0;79
"JP";"30";0;79
"JP";"31";0;79
"JP";"34";0;79
"JP";"9";0;79
"US";"10";0;79
"US";"12";0;79
"US";"25";0;79
"US";"3";0;79
"US";"30";0;79
"US";"31";3;79
"US";"34";3;79
"US";"9";0;79
"DE";"12";1,25;80
"DE";"18";0;80
"DE";"19";0;80
"DE";"23";0;80
"DE";"24";0;80
"DE";"30";1,25;80
"DE";"34";0;80
"JP";"12";0;80
"JP";"18";0;80
"JP";"19";0;80
"JP";"23";0;80
"JP";"24";0;80
"JP";"30";0;80
"JP";"34";0;80
"US";"12";0;80
"US";"18";5;80
"US";"19";0;80
"US";"23";0;80
"US";"24";0;80
"US";"30";0;80
"US";"34";0;80
"DE";"12";1,25;81
"DE";"14";0;81
"DE";"19";0;81
"DE";"2";0;81
"DE";"29";0;81
"DE";"3";0;81
"DE";"30";1,25;81
"DE";"5";0;81
"JP";"12";0;81
"JP";"14";0;81
"JP";"19";0;81
"JP";"2";0;81
"JP";"29";5;81
"JP";"3";0;81
"JP";"30";0;81
"JP";"5";0;81
"US";"12";0;81
"US";"14";0;81
"US";"19";0;81
"US";"2";0;81
"US";"29";0;81
"US";"3";0;81
"US";"30";0;81
"US";"5";0;81
"DE";"12";1,25;82
"DE";"19";0;82
"DE";"23";0;82
"DE";"26";0;82
"DE";"29";0;82
"DE";"3";0;82
"DE";"30";1,25;82
"JP";"12";0;82
"JP";"19";0;82
"JP";"23";0;82
"JP";"26";0;82
"JP";"29";0;82
"JP";"3";5;82
"JP";"30";0;82
"US";"12";0;82
"US";"19";0;82
"US";"23";0;82
"US";"26";0;82
"US";"29";0;82
"US";"3";0;82
"US";"30";0;82
"DE";"12";1,5;83
"DE";"19";0;83
"DE";"23";0;83
"DE";"27";0;83
"DE";"29";0;83
"DE";"30";1,5;83
"JP";"12";0;83
"JP";"19";0;83
"JP";"23";0;83
"JP";"27";0;83
"JP";"29";6;83
"JP";"30";0;83
"US";"12";0;83
"US";"19";0;83
"US";"23";0;83
"US";"27";6;83
"US";"29";0;83
"US";"30";0;83
"DE";"12";1,75;84
"DE";"3";0;84
"DE";"30";1,75;84
"DE";"32";0;84
"JP";"12";0;84
"JP";"3";0;84
"JP";"30";0;84
"JP";"32";3,5;84
"US";"12";0;84
"US";"3";3,5;84
"US";"30";0;84
"US";"32";1,75;84
"DE";"12";1,75;85
"DE";"14";0;85
"DE";"29";0;85
"DE";"30";1,75;85
"DE";"9";0;85
"JP";"12";0;85
"JP";"14";0;85
"JP";"29";7;85
"JP";"30";0;85
"JP";"9";0;85
"US";"12";0;85
"US";"14";3,5;85
"US";"29";0;85
"US";"30";0;85
"US";"9";3,5;85
"DE";"12";1,75;86
"DE";"19";0;86
"DE";"25";0;86
"DE";"30";1,75;86
"JP";"12";0;86
"JP";"19";3,5;86
"JP";"25";0;86
"JP";"30";0;86
"US";"12";0;86
"US";"19";1,75;86
"US";"25";3,5;86
"US";"30";0;86
"DE";"12";1,5;87
"DE";"13";0;87
"DE";"29";0;87
"DE";"30";1,5;87
"DE";"6";0;87
"DE";"9";0;87
"JP";"12";0;87
"JP";"13";0;87
"JP";"29";6;87
"JP";"30";0;87
"JP";"6";0;87
"JP";"9";0;87
"US";"12";0;87
"US";"13";6;87
"US";"29";0;87
"US";"30";0;87
"US";"6";0;87
"US";"9";0;87
"DE";"12";1,5;88
"DE";"13";0;88
"DE";"27";0;88
"DE";"30";1,5;88
"DE";"35";0;88
"DE";"8";0;88
"DE";"9";0;88
"JP";"12";0;88
"JP";"13";0;88
"JP";"27";0;88
"JP";"30";0;88
"JP";"35";6;88
"JP";"8";0;88
"JP";"9";0;88
"US";"12";0;88
"US";"13";6;88
"US";"27";0;88
"US";"30";0;88
"US";"35";0;88
"US";"8";0;88
"US";"9";0;88
"DE";"12";1,5;89
"DE";"28";0;89
"DE";"30";1,5;89
"DE";"6";0;89
"DE";"9";0;89
"JP";"12";0;89
"JP";"28";0;89
"JP";"30";0;89
"JP";"6";0;89
"JP";"9";0;89
"US";"12";0;89
"US";"28";3;89
"US";"30";0;89
"US";"6";3;89
"US";"9";0;89
"DE";"12";1,75;90
"DE";"25";0;90
"DE";"27";0;90
"DE";"30";1,75;90
"DE";"9";0;90
"JP";"12";0;90
"JP";"25";7;90
"JP";"27";0;90
"JP";"30";0;90
"JP";"9";0;90
"US";"12";0;90
"US";"25";0;90
"US";"27";3,5;90
"US";"30";0;90
"US";"9";3,5;90
"DE";"1";0;91
"DE";"10";0;91
"DE";"12";1,5;91
"DE";"24";0;91
"DE";"25";0;91
"DE";"30";1,5;91
"JP";"1";0;91
"JP";"10";0;91
"JP";"12";0;91
"JP";"24";0;91
"JP";"25";0;91
"JP";"30";0;91
"US";"1";3;91
"US";"10";0;91
"US";"12";0;91
"US";"24";0;91
"US";"25";3;91
"US";"30";0;91
"DE";"12";1,5;92
"DE";"14";0;92
"DE";"15";0;92
"DE";"16";0;92
"DE";"26";0;92
"DE";"30";1,5;92
"JP";"12";0;92
"JP";"14";0;92
"JP";"15";6;92
"JP";"16";0;92
"JP";"26";0;92
"JP";"30";0;92
"US";"12";0;92
"US";"14";0;92
"US";"15";0;92
"US";"16";0;92
"US";"26";6;92
"US";"30";0;92
"DE";"1";0;93
"DE";"12";1;93
"DE";"14";0;93
"DE";"19";0;93
"DE";"23";0;93
"DE";"30";1,5;93
"JP";"1";6;93
"JP";"12";0;93
"JP";"14";0;93
"JP";"19";0;93
"JP";"23";0;93
"JP";"30";0;93
"US";"1";0;93
"US";"12";2;93
"US";"14";0;93
"US";"19";0;93
"US";"23";0;93
"US";"30";0;93
"DE";"10";0;94
"DE";"12";1,75;94
"DE";"30";1,75;94
"DE";"33";0;94
"DE";"8";0;94
"JP";"10";0;94
"JP";"12";0;94
"JP";"30";0;94
"JP";"33";0;94
"JP";"8";7;94
"US";"10";3,5;94
"US";"12";0;94
"US";"30";0;94
"US";"33";3,5;94
"US";"8";0;94
"DE";"1";0;95
"DE";"12";1,5;95
"DE";"25";0;95
"DE";"30";1,5;95
"DE";"31";0;95
"DE";"35";0;95
"JP";"1";0;95
"JP";"12";0;95
"JP";"25";6;95
"JP";"30";0;95
"JP";"31";0;95
"JP";"35";0;95
"US";"1";0;95
"US";"12";0;95
"US";"25";0;95
"US";"30";0;95
"US";"31";0;95
"US";"35";6;95
"DE";"12";1,25;96
"DE";"14";0;96
"DE";"19";0;96
"DE";"25";0;96
"DE";"26";0;96
"DE";"28";0;96
"DE";"30";1,25;96
"JP";"12";0;96
"JP";"14";0;96
"JP";"19";0;96
"JP";"25";0;96
"JP";"26";0;96
"JP";"28";0;96
"JP";"30";0;96
"US";"12";0;96
"US";"14";0;96
"US";"19";0;96
"US";"25";0;96
"US";"26";0;96
"US";"28";5;96
"US";"30";0;96
"DE";"1";0;97
"DE";"12";1,25;97
"DE";"2";0;97
"DE";"3";0;97
"DE";"30";1,25;97
"DE";"5";0;97
"JP";"1";0;97
"JP";"12";0;97
"JP";"2";0;97
"JP";"3";0;97
"JP";"30";0;97
"JP";"5";5;97
"US";"1";0;97
"US";"12";0;97
"US";"2";0;97
"US";"3";0;97
"US";"30";0;97
"US";"5";0;97
"DE";"12";1,5;98
"DE";"20";0;98
"DE";"26";0;98
"DE";"30";1,5;98
"DE";"32";0;98
"DE";"35";0;98
"JP";"12";0;98
"JP";"20";0;98
"JP";"26";6;98
"JP";"30";0;98
"JP";"32";0;98
"JP";"35";0;98
"US";"12";0;98
"US";"20";0;98
"US";"26";0;98
"US";"30";0;98
"US";"32";6;98
"US";"35";0;98
"DE";"1";0;99
"DE";"12";1,5;99
"DE";"14";0;99
"DE";"19";0;99
"DE";"29";0;99
"DE";"30";1,5;99
"JP";"1";0;99
"JP";"12";0;99
"JP";"14";0;99
"JP";"19";0;99
"JP";"29";0;99
"JP";"30";0;99
"US";"1";3;99
"US";"12";0;99
"US";"14";0;99
"US";"19";0;99
"US";"29";3;99
"US";"30";0;99
"DE";"1";0;100
"DE";"12";1,5;100
"DE";"25";0;100
"DE";"29";0;100
"DE";"30";1,5;100
"DE";"35";0;100
"JP";"1";0;100
"JP";"12";0;100
"JP";"25";0;100
"JP";"29";0;100
"JP";"30";0;100
"JP";"35";0;100
"US";"1";0;100
"US";"12";0;100
"US";"25";3;100
"US";"29";0;100
"US";"30";0;100
"US";"35";3;100
"DE";"12";1,25;101
"DE";"13";0;101
"DE";"19";0;101
"DE";"24";0;101
"DE";"26";0;101
"DE";"30";1,25;101
"DE";"32";0;101
"DE";"33";0;101
"JP";"12";0;101
"JP";"13";0;101
"JP";"19";0;101
"JP";"24";0;101
"JP";"26";0;101
"JP";"30";0;101
"JP";"32";0;101
"JP";"33";0;101
"US";"12";0;101
"US";"13";0;101
"US";"19";0;101
"US";"24";0;101
"US";"26";0;101
"US";"30";0;101
"US";"32";0;101
"US";"33";5;101
"DE";"12";1,75;102
"DE";"30";1,75;102
"DE";"32";0;102
"DE";"5";0;102
"JP";"12";0;102
"JP";"30";0;102
"JP";"32";3,5;102
"JP";"5";0;102
"US";"12";0;102
"US";"30";0;102
"US";"32";1,75;102
"US";"5";3,5;102
"DE";"10";0;103
"DE";"12";1;103
"DE";"14";0;103
"DE";"21";0;103
"DE";"23";0;103
"DE";"24";0;103
"DE";"25";0;103
"DE";"28";0;103
"DE";"30";1;103
"JP";"10";0;103
"JP";"12";0;103
"JP";"14";0;103
"JP";"21";0;103
"JP";"23";0;103
"JP";"24";0;103
"JP";"25";0;103
"JP";"28";0;103
"JP";"30";0;103
"US";"10";0;103
"US";"12";0;103
"US";"14";0;103
"US";"21";0;103
"US";"23";0;103
"US";"24";0;103
"US";"25";0;103
"US";"28";0;103
"US";"30";0;103
"DE";"12";1,75;104
"DE";"24";0;104
"DE";"3";0;104
"DE";"30";1,75;104
"DE";"32";0;104
"JP";"12";0;104
"JP";"24";0;104
"JP";"3";7;104
"JP";"30";0;104
"JP";"32";0;104
"US";"12";0;104
"US";"24";3,5;104
"US";"3";0;104
"US";"30";0;104
"US";"32";3,5;104
"DE";"1";0;105
"DE";"10";0;105
"DE";"12";1,25;105
"DE";"2";0;105
"DE";"25";0;105
"DE";"26";0;105
"DE";"30";1,25;105
"JP";"1";0;105
"JP";"10";0;105
"JP";"12";0;105
"JP";"2";0;105
"JP";"25";0;105
"JP";"26";0;105
"JP";"30";0;105
"US";"1";0;105
"US";"10";0;105
"US";"12";0;105
"US";"2";5;105
"US";"25";0;105
"US";"26";0;105
"US";"30";0;105
"DE";"12";1,5;106
"DE";"14";0;106
"DE";"23";0;106
"DE";"25";0;106
"DE";"29";0;106
"DE";"30";1;106
"DE";"34";0;106
"JP";"12";0;106
"JP";"14";0;106
"JP";"23";0;106
"JP";"25";0;106
"JP";"29";0;106
"JP";"30";2;106
"JP";"34";0;106
"US";"12";0;106
"US";"14";0;106
"US";"23";6;106
"US";"25";0;106
"US";"29";0;106
"US";"30";0;106
"US";"34";0;106
"DE";"12";1,75;107
"DE";"23";0;107
"DE";"27";0;107
"DE";"30";1,75;107
"DE";"6";0;107
"JP";"12";0;107
"JP";"23";0;107
"JP";"27";7;107
"JP";"30";0;107
"JP";"6";0;107
"US";"12";0;107
"US";"23";3,5;107
"US";"27";0;107
"US";"30";0;107
"US";"6";3,5;107
"DE";"12";1,5;108
"DE";"20";0;108
"DE";"30";1,5;108
"DE";"32";0;108
"DE";"34";0;108
"DE";"5";0;108
"JP";"12";0;108
"JP";"20";0;108
"JP";"30";0;108
"JP";"32";0;108
"JP";"34";0;108
"JP";"5";0;108
"US";"12";0;108
"US";"20";3;108
"US";"30";0;108
"US";"32";0;108
"US";"34";0;108
"US";"5";3;108
"DE";"12";1,5;109
"DE";"19";0;109
"DE";"20";0;109
"DE";"28";0;109
"DE";"29";0;109
"DE";"30";1,5;109
"DE";"9";0;109
"JP";"12";0;109
"JP";"19";6;109
"JP";"20";0;109
"JP";"28";0;109
"JP";"29";0;109
"JP";"30";0;109
"JP";"9";0;109
"US";"12";0;109
"US";"19";0;109
"US";"20";0;109
"US";"28";0;109
"US";"29";0;109
"US";"30";0;109
"US";"9";6;109
"DE";"12";1,75;110
"DE";"17";0;110
"DE";"30";1,75;110
"DE";"31";0;110
"DE";"32";0;110
"JP";"12";0;110
"JP";"17";0;110
"JP";"30";0;110
"JP";"31";0;110
"JP";"32";7;110
"US";"12";0;110
"US";"17";3,5;110
"US";"30";0;110
"US";"31";3,5;110
"US";"32";0;110
"DE";"12";1,16666666666667;111
"DE";"30";1,75;111
"DE";"32";0;111
"DE";"35";0;111
"JP";"12";0;111
"JP";"30";0;111
"JP";"32";0;111
"JP";"35";7;111
"US";"12";1,16666666666667;111
"US";"30";0;111
"US";"32";3,5;111
"US";"35";0;111
"DE";"12";1,75;112
"DE";"2";0;112
"DE";"25";0;112
"DE";"28";0;112
"DE";"30";1,75;112
"JP";"12";0;112
"JP";"2";7;112
"JP";"25";0;112
"JP";"28";0;112
"JP";"30";0;112
"US";"12";0;112
"US";"2";0;112
"US";"25";3,5;112
"US";"28";3,5;112
"US";"30";0;112
"DE";"12";1,75;113
"DE";"26";0;113
"DE";"30";1,16666666666667;113
"DE";"5";0;113
"JP";"12";0;113
"JP";"26";7;113
"JP";"30";0;113
"JP";"5";0;113
"US";"12";0;113
"US";"26";0;113
"US";"30";1,16666666666667;113
"US";"5";3,5;113
"DE";"12";1,5;114
"DE";"20";0;114
"DE";"23";0;114
"DE";"26";0;114
"DE";"29";0;114
"DE";"30";1,5;114
"JP";"12";0;114
"JP";"20";0;114
"JP";"23";0;114
"JP";"26";6;114
"JP";"29";0;114
"JP";"30";0;114
"US";"12";0;114
"US";"20";0;114
"US";"23";6;114
"US";"26";0;114
"US";"29";0;114
"US";"30";0;114
"DE";"1";0;115
"DE";"12";1,5;115
"DE";"17";0;115
"DE";"2";0;115
"DE";"27";0;115
"DE";"29";0;115
"DE";"30";1,5;115
"JP";"1";0;115
"JP";"12";0;115
"JP";"17";0;115
"JP";"2";0;115
"JP";"27";6;115
"JP";"29";0;115
"JP";"30";0;115
"US";"1";0;115
"US";"12";0;115
"US";"17";0;115
"US";"2";6;115
"US";"27";0;115
"US";"29";0;115
"US";"30";0;115
"DE";"12";1,75;116
"DE";"13";0;116
"DE";"20";0;116
"DE";"26";0;116
"DE";"30";1,75;116
"JP";"12";0;116
"JP";"13";7;116
"JP";"20";0;116
"JP";"26";0;116
"JP";"30";0;116
"US";"12";0;116
"US";"13";0;116
"US";"20";3,5;116
"US";"26";3,5;116
"US";"30";0;116
"DE";"12";1,75;117
"DE";"30";1,75;117
"DE";"32";0;117
"DE";"6";0;117
"DE";"8";0;117
"JP";"12";0;117
"JP";"30";0;117
"JP";"32";0;117
"JP";"6";0;117
"JP";"8";7;117
"US";"12";0;117
"US";"30";0;117
"US";"32";3,5;117
"US";"6";3,5;117
"US";"8";0;117
"DE";"12";1,75;118
"DE";"28";0;118
"DE";"30";1,75;118
"DE";"35";0;118
"JP";"12";0;118
"JP";"28";3,5;118
"JP";"30";0;118
"JP";"35";0;118
"US";"12";0;118
"US";"28";1,75;118
"US";"30";0;118
"US";"35";3,5;118
"DE";"12";1;119
"DE";"29";0;119
"DE";"30";1;119
"DE";"31";0;119
"DE";"33";0;119
"DE";"34";0;119
"DE";"9";0;119
"JP";"12";0;119
"JP";"29";0;119
"JP";"30";0;119
"JP";"31";0;119
"JP";"33";0;119
"JP";"34";0;119
"JP";"9";0;119
"US";"12";0;119
"US";"29";0;119
"US";"30";0;119
"US";"31";0;119
"US";"33";0;119
"US";"34";0;119
"US";"9";0;119
"DE";"1";0;120
"DE";"12";1,75;120
"DE";"20";0;120
"DE";"30";1,75;120
"DE";"9";0;120
"JP";"1";0;120
"JP";"12";0;120
"JP";"20";7;120
"JP";"30";0;120
"JP";"9";0;120
"US";"1";3,5;120
"US";"12";0;120
"US";"20";0;120
"US";"30";0;120
"US";"9";3,5;120
"DE";"12";1,5;121
"DE";"19";0;121
"DE";"25";0;121
"DE";"30";1,5;121
"JP";"12";0;121
"JP";"19";6;121
"JP";"25";0;121
"JP";"30";0;121
"US";"12";0;121
"US";"19";0;121
"US";"25";6;121
"US";"30";0;121
"DE";"10";0;122
"DE";"12";1,5;122
"DE";"17";0;122
"DE";"23";0;122
"DE";"30";1,5;122
"DE";"5";0;122
"JP";"10";6;122
"JP";"12";0;122
"JP";"17";0;122
"JP";"23";0;122
"JP";"30";0;122
"JP";"5";0;122
"US";"10";0;122
"US";"12";0;122
"US";"17";0;122
"US";"23";0;122
"US";"30";0;122
"US";"5";6;122
"DE";"12";1,5;123
"DE";"14";0;123
"DE";"16";0;123
"DE";"27";0;123
"DE";"30";1,5;123
"DE";"32";0;123
"JP";"12";0;123
"JP";"14";0;123
"JP";"16";0;123
"JP";"27";0;123
"JP";"30";0;123
"JP";"32";0;123
"US";"12";0;123
"US";"14";0;123
"US";"16";0;123
"US";"27";3;123
"US";"30";0;123
"US";"32";3;123
"DE";"12";1,5;124
"DE";"14";0;124
"DE";"17";0;124
"DE";"19";0;124
"DE";"20";0;124
"DE";"30";1,5;124
"DE";"33";0;124
"GB";"12";0;124
"GB";"14";0;124
"GB";"17";0;124
"GB";"19";0;124
"GB";"20";0;124
"GB";"30";0;124
"GB";"33";0;124
"JP";"12";0;124
"JP";"14";0;124
"JP";"17";0;124
"JP";"19";0;124
"JP";"20";0;124
"JP";"30";0;124
"JP";"33";3;124
"US";"12";0;124
"US";"14";0;124
"US";"17";0;124
"US";"19";0;124
"US";"20";0;124
"US";"30";0;124
"US";"33";3;124
"DE";"1";0;125
"DE";"12";1,75;125
"DE";"30";1,75;125
"DE";"31";0;125
"DE";"32";0;125
"JP";"1";0;125
"JP";"12";0;125
"JP";"30";0;125
"JP";"31";0;125
"JP";"32";7;125
"US";"1";3,5;125
"US";"12";0;125
"US";"30";0;125
"US";"31";3,5;125
"US";"32";0;125
"DE";"12";1,75;126
"DE";"14";0;126
"DE";"23";0;126
"DE";"28";0;126
"DE";"30";1,75;126
"JP";"12";0;126
"JP";"14";0;126
"JP";"23";0;126
"JP";"28";7;126
"JP";"30";0;126
"US";"12";0;126
"US";"14";3,5;126
"US";"23";0;126
"US";"28";0;126
"US";"30";0;126
"DE";"1";0;127
"DE";"12";1,5;127
"DE";"13";0;127
"DE";"27";0;127
"DE";"30";1,5;127
"JP";"1";0;127
"JP";"12";0;127
"JP";"13";0;127
"JP";"27";6;127
"JP";"30";0;127
"US";"1";6;127
"US";"12";0;127
"US";"13";0;127
"US";"27";0;127
"US";"30";0;127
"DE";"12";1,75;128
"DE";"2";0;128
"DE";"30";1,16666666666667;128
"DE";"34";0;128
"JP";"12";0;128
"JP";"2";7;128
"JP";"30";0;128
"JP";"34";0;128
"US";"12";0;128
"US";"2";0;128
"US";"30";1,16666666666667;128
"US";"34";3,5;128
"DE";"12";1,5;129
"DE";"13";0;129
"DE";"17";0;129
"DE";"21";0;129
"DE";"30";1,5;129
"DE";"32";0;129
"JP";"12";0;129
"JP";"13";0;129
"JP";"17";0;129
"JP";"21";6;129
"JP";"30";0;129
"JP";"32";0;129
"US";"12";0;129
"US";"13";0;129
"US";"17";6;129
"US";"21";0;129
"US";"30";0;129
"US";"32";0;129
"DE";"1";0;130
"DE";"12";1,5;130
"DE";"30";1,5;130
"DE";"5";0;130
"DE";"6";0;130
"JP";"1";3;130
"JP";"12";0;130
"JP";"30";0;130
"JP";"5";0;130
"JP";"6";0;130
"US";"1";3;130
"US";"12";0;130
"US";"30";0;130
"US";"5";0;130
"US";"6";0;130
"DE";"10";0;131
"DE";"12";1,5;131
"DE";"13";0;131
"DE";"30";1,5;131
"DE";"34";0;131
"DE";"6";0;131
"JP";"10";0;131
"JP";"12";0;131
"JP";"13";0;131
"JP";"30";0;131
"JP";"34";0;131
"JP";"6";6;131
"US";"10";6;131
"US";"12";0;131
"US";"13";0;131
"US";"30";0;131
"US";"34";0;131
"US";"6";0;131
"DE";"12";1,5;132
"DE";"27";0;132
"DE";"30";1,5;132
"DE";"31";0;132
"DE";"32";0;132
"DE";"9";0;132
"JP";"12";0;132
"JP";"27";0;132
"JP";"30";0;132
"JP";"31";0;132
"JP";"32";0;132
"JP";"9";0;132
"US";"12";0;132
"US";"27";0;132
"US";"30";0;132
"US";"31";3;132
"US";"32";0;132
"US";"9";3;132
"DE";"12";1,75;133
"DE";"23";0;133
"DE";"30";1,75;133
"DE";"31";0;133
"DE";"33";0;133
"JP";"12";0;133
"JP";"23";7;133
"JP";"30";0;133
"JP";"31";0;133
"JP";"33";0;133
"US";"12";0;133
"US";"23";0;133
"US";"30";0;133
"US";"31";3,5;133
"US";"33";3,5;133
"DE";"1";0;134
"DE";"12";1,5;134
"DE";"2";0;134
"DE";"30";1,5;134
"DE";"9";0;134
"JP";"1";0;134
"JP";"12";0;134
"JP";"2";0;134
"JP";"30";0;134
"JP";"9";0;134
"US";"1";3;134
"US";"12";0;134
"US";"2";0;134
"US";"30";0;134
"US";"9";0;134
"DE";"12";1,16666666666667;135
"DE";"30";1,75;135
"DE";"32";0;135
"DE";"5";0;135
"JP";"12";2,33333333333333;135
"JP";"30";0;135
"JP";"32";0;135
"JP";"5";0;135
"US";"12";0;135
"US";"30";0;135
"US";"32";3,5;135
"US";"5";3,5;135
"DE";"1";0;136
"DE";"12";1,75;136
"DE";"14";0;136
"DE";"30";1,75;136
"DE";"32";0;136
"JP";"1";0;136
"JP";"12";0;136
"JP";"14";7;136
"JP";"30";0;136
"JP";"32";0;136
"US";"1";0;136
"US";"12";0;136
"US";"14";0;136
"US";"30";0;136
"US";"32";3,5;136
"DE";"12";1,75;137
"DE";"20";0;137
"DE";"25";0;137
"DE";"27";0;137
"DE";"30";1,75;137
"JP";"12";0;137
"JP";"20";7;137
"JP";"25";0;137
"JP";"27";0;137
"JP";"30";0;137
"US";"12";0;137
"US";"20";0;137
"US";"25";3,5;137
"US";"27";3,5;137
"US";"30";0;137
"DE";"12";1,5;138
"DE";"17";0;138
"DE";"28";0;138
"DE";"30";1,5;138
"DE";"33";0;138
"JP";"12";0;138
"JP";"17";0;138
"JP";"28";6;138
"JP";"30";0;138
"JP";"33";0;138
"US";"12";0;138
"US";"17";0;138
"US";"28";0;138
"US";"30";0;138
"US";"33";6;138
"DE";"10";0;139
"DE";"12";1,75;139
"DE";"30";1,75;139
"DE";"32";0;139
"DE";"34";0;139
"JP";"10";7;139
"JP";"12";0;139
"JP";"30";0;139
"JP";"32";0;139
"JP";"34";0;139
"US";"10";0;139
"US";"12";0;139
"US";"30";0;139
"US";"32";3,5;139
"US";"34";3,5;139
"DE";"12";1,25;140
"DE";"14";0;140
"DE";"16";0;140
"DE";"23";0;140
"DE";"24";0;140
"DE";"30";1,25;140
"DE";"35";0;140
"JP";"12";0;140
"JP";"14";0;140
"JP";"16";0;140
"JP";"23";0;140
"JP";"24";0;140
"JP";"30";0;140
"JP";"35";0;140
"US";"12";0;140
"US";"14";0;140
"US";"16";0;140
"US";"23";0;140
"US";"24";0;140
"US";"30";0;140
"US";"35";5;140
"DE";"1";0;141
"DE";"12";1,5;141
"DE";"18";0;141
"DE";"2";0;141
"DE";"30";1,5;141
"DE";"9";0;141
"JP";"1";6;141
"JP";"12";0;141
"JP";"18";0;141
"JP";"2";0;141
"JP";"30";0;141
"JP";"9";0;141
"US";"1";0;141
"US";"12";0;141
"US";"18";6;141
"US";"2";0;141
"US";"30";0;141
"US";"9";0;141
"DE";"12";1,5;142
"DE";"25";0;142
"DE";"29";0;142
"DE";"30";1,5;142
"DE";"31";0;142
"DE";"32";0;142
"JP";"12";0;142
"JP";"25";0;142
"JP";"29";0;142
"JP";"30";0;142
"JP";"31";0;142
"JP";"32";0;142
"US";"12";0;142
"US";"25";0;142
"US";"29";3;142
"US";"30";0;142
"US";"31";3;142
"US";"32";0;142
"DE";"1";0;143
"DE";"12";1,5;143
"DE";"19";0;143
"DE";"2";0;143
"DE";"30";1,5;143
"DE";"6";0;143
"JP";"1";0;143
"JP";"12";0;143
"JP";"19";0;143
"JP";"2";0;143
"JP";"30";0;143
"JP";"6";0;143
"US";"1";0;143
"US";"12";0;143
"US";"19";0;143
"US";"2";3;143
"US";"30";0;143
"US";"6";3;143
"DE";"12";1,5;144
"DE";"13";0;144
"DE";"2";0;144
"DE";"26";0;144
"DE";"27";0;144
"DE";"30";1,5;144
"JP";"12";0;144
"JP";"13";0;144
"JP";"2";0;144
"JP";"26";0;144
"JP";"27";0;144
"JP";"30";0;144
"US";"12";0;144
"US";"13";0;144
"US";"2";3;144
"US";"26";0;144
"US";"27";3;144
"US";"30";0;144
"DE";"11";0;145
"DE";"12";1,5;145
"DE";"23";0;145
"DE";"25";0;145
"DE";"27";0;145
"DE";"30";1,5;145
"JP";"11";0;145
"JP";"12";0;145
"JP";"23";0;145
"JP";"25";0;145
"JP";"27";6;145
"JP";"30";0;145
"US";"11";6;145
"US";"12";0;145
"US";"23";0;145
"US";"25";0;145
"US";"27";0;145
"US";"30";0;145
"DE";"1";0;146
"DE";"12";1,25;146
"DE";"19";0;146
"DE";"20";0;146
"DE";"21";0;146
"DE";"28";0;146
"DE";"30";1,25;146
"DE";"33";0;146
"DE";"34";0;146
"JP";"1";0;146
"JP";"12";0;146
"JP";"19";0;146
"JP";"20";0;146
